area_sqft,bedrooms,bathrooms,stories,parking,age_years,latitude,longitude,distance_to_city_km,distance_to_school_km,distance_to_hospital_km,schools_within_2km,nearest_school_km,hospitals_within_2km,nearest_hospital_km,metro_within_2km,nearest_metro_km,parks_within_2km,shopping_within_2km,supermarkets_within_2km,crime_rate,property_tax,income_index,location,furnishing,has_garden,has_pool,price
2117.3,4,3,2,3,10.4,18.41407,73.66086,23.75,1.18,2.22,1,1.18,2,2.22,0,2.88,1,0,1,0.151,54665.0,0.7484,Pune,Furnished,Yes,Yes,11453957.0
1926.9,3,3,3,2,8.5,17.36172,78.43842,5.73,0.48,0.92,8,0.48,2,0.92,4,0.57,1,3,7,0.2738,65760.0,0.25,Hyderabad,Furnished,Yes,No,12344573.0
2139.1,4,4,1,1,3.7,18.99132,72.80398,12.17,0.53,1.23,10,0.53,5,1.23,3,0.5,0,0,8,0.2237,116632.0,0.4466,Mumbai,Unfurnished,Yes,No,18246991.0
1750.1,3,3,1,1,31.5,13.02939,77.64367,8.33,0.55,0.63,12,0.55,3,0.63,5,1.59,3,5,8,0.0785,55826.0,0.7853,Bangalore,Furnished,Yes,No,12259703.0
2795.1,5,4,2,1,1.3,28.53244,77.22027,9.11,0.58,0.41,11,0.58,4,0.41,2,1.81,4,3,9,0.3924,89518.0,0.3629,Delhi,Furnished,Yes,No,19866219.0
1553.3,3,3,1,0,5.9,28.5527,77.27286,9.21,0.47,1.01,8,0.47,5,1.01,3,1.76,0,3,2,0.2402,51316.0,0.6321,Delhi,Unfurnished,No,No,11398678.0
2586.0,4,4,2,1,3.2,28.57689,77.2277,4.49,0.42,0.73,11,0.42,4,0.73,5,0.97,5,3,6,0.2471,120000.0,0.7108,Delhi,Semi-Furnished,Yes,Yes,23487585.0
1431.2,2,2,2,3,3.1,18.62231,73.89463,12.0,0.62,0.83,5,0.62,2,0.83,2,0.84,2,0,7,0.1312,54573.0,0.8161,Pune,Semi-Furnished,Yes,No,9306151.0
1810.8,3,3,1,2,0.6,18.48844,73.80893,6.15,0.35,0.76,9,0.35,4,0.76,3,0.69,2,3,6,0.3659,61538.0,0.4347,Pune,Unfurnished,No,No,10246365.0
1153.2,3,2,1,3,10.5,17.47371,78.53535,11.11,0.32,1.12,6,0.32,2,1.12,2,0.42,3,2,3,0.2261,58733.0,0.7808,Hyderabad,Unfurnished,No,Yes,8925518.0
2145.8,4,3,4,1,0.3,28.59804,77.2174,1.94,0.61,0.96,17,0.61,3,0.96,1,0.82,5,2,8,0.2126,120000.0,0.8056,Delhi,Semi-Furnished,No,Yes,20683687.0
2789.3,4,4,2,0,2.2,18.49323,73.86829,3.25,0.33,0.62,9,0.33,3,0.62,3,0.8,2,2,8,0.251,85274.0,0.5152,Pune,Unfurnished,No,No,16969726.0
1799.7,4,3,2,3,15.4,18.52163,73.79804,6.18,0.23,0.89,12,0.23,5,0.89,3,1.19,5,1,5,0.1339,76198.0,0.7767,Pune,Furnished,No,No,12514781.0
1722.0,3,2,1,2,9.8,17.66013,78.41428,31.49,1.28,2.88,6,1.28,4,2.88,0,3.38,3,0,1,0.1703,34882.0,0.7008,Hyderabad,Semi-Furnished,No,No,9963970.0
1125.5,3,3,4,1,10.2,17.36189,78.37412,12.2,0.21,0.95,10,0.21,3,0.95,2,1.29,3,2,5,0.3607,38792.0,0.525,Hyderabad,Semi-Furnished,No,No,8259626.0
1701.0,3,2,1,1,0.3,12.96905,77.60578,1.24,0.4,0.43,10,0.4,5,0.43,5,1.12,5,2,8,0.0967,99167.0,0.7246,Bangalore,Semi-Furnished,Yes,No,14829224.0
814.7,3,3,1,2,7.0,12.96817,77.56431,3.3,0.3,0.55,16,0.3,4,0.55,1,1.34,4,4,5,0.1672,55661.0,0.5325,Bangalore,Semi-Furnished,No,No,8024907.0
1256.6,2,2,1,0,8.8,17.25512,78.52238,14.9,0.23,0.94,6,0.23,2,0.94,3,1.99,3,3,6,0.0292,54359.0,0.817,Hyderabad,Furnished,No,No,8452009.0
1997.4,4,3,2,2,19.4,13.09532,80.21816,5.85,0.37,0.62,9,0.37,2,0.62,4,0.56,4,4,8,0.2249,71967.0,0.5699,Chennai,Semi-Furnished,No,No,11403758.0
2707.4,4,4,1,1,6.8,17.40078,78.50673,2.75,0.2,0.98,16,0.2,6,0.98,1,0.86,4,3,5,0.1521,69454.0,0.4194,Hyderabad,Unfurnished,Yes,No,16491883.0
5898.7160332151425,5,4,1,0,25.9,12.92349,77.5997,5.37,0.39,0.76,12,0.39,5,0.76,4,1.49,3,2,5,0.1614,120000.0,0.25,Bangalore,Semi-Furnished,Yes,No,58177350.59797723
1468.7,3,3,2,0,9.5,18.50342,73.88847,3.84,0.29,0.62,11,0.29,5,0.62,6,1.16,3,0,4,0.2028,64797.0,0.4477,Pune,Semi-Furnished,No,No,9511994.0
2782.9,5,4,2,0,7.3,28.59751,77.2254,2.42,0.2,0.47,11,0.2,4,0.47,5,0.6,4,3,9,0.1791,120000.0,0.7852,Delhi,Furnished,No,Yes,24990700.0
2008.4,4,3,1,2,0.0,13.04626,77.54101,10.11,0.5,0.6,4,0.5,0,0.6,5,2.13,6,2,5,0.0274,112471.0,0.771,Bangalore,Semi-Furnished,No,No,15059703.0
1751.7,3,3,2,0,15.8,12.94061,77.47919,12.95,0.25,0.87,3,0.25,2,0.87,0,1.22,3,1,5,0.2475,69452.0,0.6708,Bangalore,Unfurnished,Yes,No,10639957.0
2131.2,4,3,1,1,0.5,18.51513,73.8698,1.5,0.2,0.97,13,0.2,6,0.97,4,0.72,5,2,10,0.02,86565.0,0.2974,Pune,Unfurnished,No,Yes,14660779.0
1890.2,4,3,1,1,0.7,18.5034,73.94689,9.68,0.43,1.14,8,0.43,4,1.14,3,1.31,4,4,3,0.0704,69462.0,0.5666,Pune,Semi-Furnished,Yes,Yes,13823498.0
1921.8,3,3,1,1,2.8,12.94641,77.53816,6.72,0.36,0.44,8,0.36,4,0.44,2,1.17,3,1,5,0.2404,78653.0,0.5566,Bangalore,Semi-Furnished,Yes,Yes,16036997.0
1584.6,2,2,4,1,8.3,12.94418,77.649,6.62,0.3,0.53,11,0.3,5,0.53,5,0.5,3,2,3,0.1536,71731.0,0.2757,Bangalore,Unfurnished,No,No,11609424.0
941.2,2,2,2,1,6.9,28.69553,77.14003,11.28,0.31,1.22,5,0.31,1,1.22,1,1.45,2,1,3,0.0837,46229.0,0.8676,Delhi,Furnished,Yes,Yes,9545752.0
846.6,2,2,1,1,4.1,18.53737,73.83428,3.02,0.2,0.32,11,0.2,6,0.32,1,1.26,4,4,5,0.4469,32897.0,0.7393,Pune,Semi-Furnished,No,No,6812058.0
2274.6,3,3,1,1,3.3,19.23283,72.91627,17.87,0.7,0.97,4,0.7,6,0.97,2,2.05,4,0,5,0.1859,85539.0,0.6375,Mumbai,Furnished,No,No,19637304.0
1670.1,3,3,1,3,6.2,28.70458,77.19153,10.21,0.45,0.84,11,0.45,5,0.84,1,1.46,0,1,1,0.1624,67335.0,0.586,Delhi,Unfurnished,No,No,12701633.0
1462.5,3,3,2,1,2.8,19.06868,72.91497,3.99,0.48,0.57,10,0.48,4,0.57,5,0.4,4,5,7,0.1816,120000.0,0.6154,Mumbai,Semi-Furnished,Yes,Yes,18611907.0
1855.5,4,3,2,1,8.5,28.66343,77.25604,7.16,0.2,1.16,12,0.2,6,1.16,0,1.09,2,3,7,0.3055,62435.0,0.4962,Delhi,Semi-Furnished,No,No,14644113.0
2366.7,4,3,1,1,,12.8793,77.53094,12.34,0.56,0.78,7,0.56,4,0.78,1,2.04,3,1,3,0.2838,80681.0,0.5816,Bangalore,Semi-Furnished,Yes,No,15405497.0
1967.2,4,3,3,0,9.4,12.94994,77.58061,2.84,0.32,0.52,9,0.32,4,0.52,0,1.11,2,3,4,0.2479,70037.0,0.6922,Bangalore,Semi-Furnished,No,No,16062528.0
1423.6,3,3,1,2,12.6,13.08055,77.65444,13.72,0.45,1.05,7,0.45,4,1.05,2,1.66,3,1,4,0.0795,55641.0,0.6642,Bangalore,Unfurnished,No,Yes,11903649.0
2647.1,5,4,1,1,6.3,28.7903,77.17684,19.83,0.71,1.57,8,0.71,5,1.57,3,1.68,2,0,2,,113719.0,0.4289,Delhi,Semi-Furnished,Yes,No,16533392.0
2876.5,4,4,1,3,13.3,17.43075,78.55713,9.02,0.44,0.79,6,0.44,0,0.79,3,1.2,6,4,2,0.465,83076.0,0.3166,Hyderabad,Semi-Furnished,No,No,14474032.0
2171.5,3,2,1,1,19.1,19.07164,72.92861,5.36,0.36,0.82,7,0.36,1,0.82,4,0.97,5,4,7,0.2154,91512.0,0.3751,Mumbai,Semi-Furnished,No,No,18652144.0
2482.9,4,4,3,1,4.7,17.38239,78.40491,8.67,0.22,1.0,7,0.22,1,1.0,0,1.4,2,1,4,0.082,106942.0,0.5109,Hyderabad,Furnished,No,No,15816084.0
2657.3,4,3,2,1,0.1,13.03815,77.58201,7.51,0.28,0.58,14,0.28,3,0.58,3,1.37,4,4,7,0.0962,102545.0,0.2871,Bangalore,Unfurnished,Yes,No,20824388.0
2584.6,4,3,2,0,2.5,17.36568,78.52716,4.79,0.39,0.84,9,0.39,5,0.84,3,0.85,3,3,9,0.3637,79848.0,0.5634,Hyderabad,Semi-Furnished,Yes,Yes,16310503.0
2249.2,3,3,1,0,1.9,19.04287,72.84324,5.16,0.37,0.42,13,0.37,7,0.42,2,1.22,1,3,7,0.0655,113837.0,0.7824,Mumbai,Furnished,Yes,No,25085124.0
2238.9,4,3,1,2,10.9,18.51141,73.75069,11.2,0.32,0.86,8,0.32,1,0.86,1,1.47,2,3,4,0.0733,67596.0,0.6956,Pune,Semi-Furnished,No,No,12295017.0
2187.8,4,4,1,3,6.0,17.36338,78.4268,6.78,0.5,0.55,8,0.5,7,0.55,3,1.13,4,3,5,0.2141,64529.0,0.521,Hyderabad,Semi-Furnished,No,Yes,15629268.0
1136.7,3,2,2,1,10.4,19.0954,72.78612,9.85,0.42,0.75,10,0.42,3,0.75,0,1.75,2,1,2,0.2156,70398.0,0.6789,Mumbai,,No,Yes,11074454.0
2305.5,5,4,1,3,0.9,18.32418,73.95075,23.92,1.0,2.3,4,1.0,3,2.3,1,2.86,1,1,3,0.1996,52835.0,0.2595,Pune,Unfurnished,Yes,No,10533787.0
968.7,2,2,1,1,6.3,19.14007,72.86392,7.26,0.59,1.01,12,0.59,4,1.01,3,0.71,5,2,6,0.2131,49360.0,0.4467,Mumbai,Semi-Furnished,No,No,10211757.0
1333.5,2,2,4,2,1.3,19.04625,72.94762,8.04,0.44,1.06,7,0.44,1,1.06,2,1.23,1,3,6,0.1879,81683.0,0.6718,Mumbai,Semi-Furnished,Yes,No,14929810.0
2697.3,4,3,2,3,6.7,19.03431,72.79109,10.2,0.36,0.5,9,0.36,6,0.5,0,1.37,5,1,5,0.4692,120000.0,0.25,Mumbai,Semi-Furnished,Yes,Yes,21908527.0
2396.1,4,4,1,3,14.3,19.09923,72.69322,19.52,0.41,1.66,2,0.41,1,1.66,2,2.16,2,3,1,0.2345,91844.0,0.7046,Mumbai,Semi-Furnished,Yes,Yes,19415851.0
2816.8,4,3,2,1,2.9,13.05594,80.26087,3.15,0.2,0.59,7,0.2,2,0.59,3,1.36,5,3,6,0.1569,98245.0,0.4851,Chennai,Unfurnished,No,No,15686573.0
1673.4,3,3,1,1,1.8,13.00342,77.71466,13.46,0.29,1.31,6,0.29,5,1.31,1,1.44,3,3,6,0.4203,69095.0,0.6484,Bangalore,Semi-Furnished,No,No,11408902.0
1101.0,3,3,2,1,5.5,19.0962,72.85774,3.07,0.2,0.61,10,0.2,6,0.61,3,0.64,4,4,3,0.3145,63767.0,0.4697,Mumbai,Semi-Furnished,No,Yes,12796062.0
1693.7,2,2,3,1,11.4,28.61835,77.16588,4.23,0.33,0.46,10,0.33,7,0.46,1,0.44,6,3,9,0.4836,73302.0,0.4024,Delhi,Unfurnished,Yes,No,13133923.0
1916.3,4,3,1,1,10.5,17.29588,78.36332,16.39,0.22,1.44,3,0.22,5,1.44,4,2.21,1,1,6,0.3212,75683.0,0.7128,Hyderabad,Furnished,Yes,Yes,12727210.0
1901.3,4,3,4,2,2.0,12.9418,80.35057,17.87,0.59,1.22,5,0.59,3,1.22,5,1.65,3,2,8,0.1721,58504.0,0.3479,Chennai,Semi-Furnished,No,No,10235980.0
2586.9,5,5,1,0,4.6,28.66976,77.3675,16.64,0.57,0.82,5,0.57,0,0.82,2,1.59,4,2,1,0.4219,92308.0,0.25,Delhi,Unfurnished,No,No,14921664.0
1615.2,2,2,1,1,2.6,19.11328,72.86436,4.37,0.38,0.38,14,0.38,2,0.38,4,2.09,3,3,6,0.0322,120000.0,0.6566,Mumbai,Semi-Furnished,Yes,No,19098742.0
2078.8,3,2,2,1,5.5,18.85405,72.90624,24.82,1.11,2.15,5,1.11,0,2.15,3,2.62,2,1,1,0.0804,91488.0,0.4606,Mumbai,Furnished,No,No,16142738.0
1207.4,2,2,2,1,24.6,13.26513,80.21951,20.99,0.8,1.32,1,0.8,5,1.32,2,2.49,4,2,3,0.2136,33904.0,0.6645,Chennai,Unfurnished,No,No,5501678.0
2142.7,4,3,1,0,9.9,18.54368,73.88647,4.06,0.43,0.62,9,0.43,5,0.62,5,1.54,5,2,7,0.2276,69995.0,0.2788,Pune,Furnished,No,Yes,12790013.0
1852.0,3,3,1,2,0.5,19.0092,72.93147,9.32,0.28,1.43,10,0.28,3,1.43,0,1.08,4,3,8,0.0264,110903.0,0.3521,Mumbai,Semi-Furnished,No,No,16625058.0
1362.6,2,2,1,2,2.6,18.34814,73.93182,20.69,0.65,1.24,4,0.65,4,1.24,0,2.09,3,0,1,0.3364,29675.0,0.6633,Pune,Unfurnished,No,No,6546445.0
1696.7,3,4,1,0,2.3,19.1952,72.95292,15.41,0.98,1.14,5,0.98,4,1.14,3,0.92,2,1,4,0.3259,79638.0,0.7861,Mumbai,Semi-Furnished,No,Yes,16559204.0
1730.3,3,3,1,1,3.2,13.00421,77.58055,3.93,0.47,0.3,8,0.47,5,0.3,4,1.15,5,3,10,0.0767,97011.0,0.7674,Bangalore,Semi-Furnished,No,No,15690218.0
1674.4,3,3,1,0,17.1,19.00445,72.92087,9.14,0.56,0.37,9,0.56,5,0.37,2,1.14,4,1,8,0.2735,99253.0,0.6379,Mumbai,Furnished,No,No,15919669.0
3001.4,5,4,4,0,3.5,12.91311,80.24555,19.02,0.42,1.11,10,0.42,0,1.11,0,2.21,2,4,4,0.4484,75148.0,0.8649,Chennai,Furnished,Yes,No,16270790.0
1786.0,3,3,2,1,5.1,12.94737,77.54193,6.3,0.54,0.69,8,0.54,9,0.69,3,0.71,1,3,4,0.1198,93886.0,0.5498,Bangalore,Semi-Furnished,No,No,14112662.0
1691.5,3,3,4,1,0.9,19.09718,72.8308,5.45,0.2,0.58,13,0.2,0,0.58,2,1.76,3,3,5,0.3931,87725.0,0.7703,Mumbai,Semi-Furnished,No,Yes,18921233.0
550.0,2,2,1,1,3.7,18.51036,73.91451,6.19,0.2,0.59,11,0.2,2,0.59,5,0.56,4,5,6,0.1835,31642.0,0.8198,Pune,Unfurnished,No,No,5315099.0
1268.8,3,3,1,1,3.7,12.86124,77.74541,20.4,0.84,1.87,4,0.84,1,1.87,0,2.58,1,2,3,0.0737,53996.0,0.25,Bangalore,Semi-Furnished,No,Yes,8365918.0
1679.0,3,3,2,1,1.5,17.40884,78.36158,13.52,0.72,0.64,9,0.72,2,0.64,2,1.72,5,1,4,0.127,55942.0,0.5832,Hyderabad,Furnished,No,No,10599170.0
1404.2,3,3,2,3,20.0,18.57434,73.90572,7.9,0.2,0.85,5,0.2,3,0.85,2,1.79,5,2,4,0.1194,49631.0,0.777,Pune,Furnished,No,No,9315087.0
2748.1,4,4,2,2,2.5,13.12491,77.60425,17.05,0.41,0.9,8,0.41,4,0.9,0,1.6,1,0,7,0.025,87747.0,0.386,Bangalore,Unfurnished,No,Yes,20018300.0
1742.8,4,3,1,0,9.6,28.64972,77.15881,6.3,0.28,0.6,9,0.28,5,0.6,3,1.87,3,3,4,0.0416,95586.0,0.8909,Delhi,Semi-Furnished,Yes,No,15547207.0
2687.5,4,3,3,1,12.0,19.09165,72.74747,13.77,0.2,0.96,7,0.2,2,0.96,2,1.49,1,0,2,0.1485,120000.0,0.8612,Mumbai,Furnished,Yes,No,24184388.0
1890.1,3,2,2,0,3.9,18.52885,73.82466,3.5,0.36,0.42,11,0.36,6,0.42,5,0.4,3,0,5,,72018.0,0.633,Pune,Semi-Furnished,Yes,No,12626812.0
1874.2,4,3,1,2,4.5,12.993,77.58611,2.55,0.4,1.11,13,0.4,4,1.11,6,1.18,5,2,9,0.2469,70877.0,0.2759,Bangalore,Semi-Furnished,Yes,No,14719013.0
1792.3,3,2,2,2,1.9,28.83458,77.24628,24.76,0.92,2.01,1,0.92,1,2.01,0,3.29,4,0,4,0.2705,58133.0,0.5159,Delhi,Unfurnished,Yes,No,11025455.0
1852.5,4,3,1,1,3.3,17.44293,78.41655,9.83,0.2,0.8,3,0.2,2,0.8,3,1.67,2,1,5,0.1646,87147.0,0.6926,Hyderabad,Furnished,No,Yes,12762006.0
2967.2,4,4,1,1,0.9,13.11267,80.20791,7.56,0.27,0.74,3,0.27,1,0.74,1,1.74,5,1,4,0.2738,96498.0,0.7544,Chennai,Semi-Furnished,No,Yes,17461313.0
550.0,2,2,4,2,14.3,13.03307,77.76402,19.55,0.88,1.64,4,0.88,2,1.64,4,2.36,2,1,3,0.2785,28638.0,0.5791,Bangalore,Furnished,No,No,5862882.0
550.0,2,2,2,0,15.8,19.10739,72.88244,3.52,0.45,0.38,16,0.45,5,0.38,3,0.45,4,2,9,0.2254,52873.0,0.7856,Mumbai,Unfurnished,No,Yes,7737409.0
1496.9,3,3,1,2,1.6,28.63902,77.25814,5.54,0.35,0.69,9,0.35,8,0.69,1,0.81,4,3,2,0.0884,95011.0,0.8404,Delhi,Semi-Furnished,No,No,14727005.0
1859.4,3,3,1,0,13.2,19.10508,72.86057,3.69,0.32,1.04,14,0.32,4,1.04,2,1.36,2,2,4,0.1598,120000.0,0.4818,Mumbai,Furnished,Yes,No,18061658.0
2298.6,4,3,1,0,15.0,12.93751,77.7222,14.31,0.45,0.8,5,0.45,3,0.8,0,1.68,3,2,8,0.124,77757.0,0.7543,Bangalore,Semi-Furnished,Yes,No,14840725.0
2157.5,3,3,3,1,42.4,13.01195,77.61585,5.03,0.48,0.92,12,0.48,3,0.92,3,1.36,5,5,6,,68539.0,0.3465,Bangalore,Semi-Furnished,No,No,12730920.0
1600.2,4,3,3,1,1.1,28.55317,77.21259,6.75,0.48,0.7,8,0.48,1,0.7,0,0.59,2,3,8,0.1722,79079.0,0.6511,Delhi,,No,Yes,13945795.0
2512.4,4,4,2,0,0.8,12.89319,77.72901,16.95,0.37,1.45,3,0.37,1,1.45,1,2.2,1,0,6,0.0826,96745.0,0.8638,Bangalore,Unfurnished,No,No,17855597.0
2519.6,5,4,4,0,4.2,17.43198,78.52288,6.47,0.32,1.1,10,0.32,3,1.1,0,1.27,3,1,4,0.0933,70606.0,0.7536,Hyderabad,Unfurnished,Yes,No,14720870.0
1969.6,3,3,1,3,11.8,12.91656,77.57707,6.4,0.3,0.57,10,0.3,6,0.57,4,0.74,4,3,6,0.1558,80086.0,0.7802,Bangalore,Semi-Furnished,Yes,Yes,16321698.0
2475.7,5,4,3,1,17.2,28.62782,77.21004,1.55,0.48,0.55,12,0.48,4,0.55,3,1.18,5,4,4,0.0398,120000.0,0.6031,Delhi,Semi-Furnished,No,Yes,19938039.0
2027.2,3,3,2,1,11.0,12.96478,77.597,0.8,0.47,0.3,14,0.47,5,0.3,3,0.66,4,3,7,0.0847,109707.0,0.5474,Bangalore,Furnished,No,No,17483994.0
1485.0,3,3,3,1,2.4,17.43329,78.51123,5.96,0.24,0.53,11,0.24,6,0.53,2,1.11,6,2,4,0.1152,69251.0,0.3812,Hyderabad,Furnished,No,No,10598014.0
2303.6,4,3,3,3,7.7,28.5429,77.12147,11.61,0.53,0.77,11,0.53,5,0.77,0,1.64,2,3,4,0.0264,120000.0,0.7724,Delhi,Unfurnished,Yes,Yes,18620096.0
1921.9,4,4,2,0,0.2,12.96288,77.61852,2.76,0.42,0.38,14,0.42,6,0.38,2,0.91,1,2,5,0.0702,106630.0,0.6535,Bangalore,Unfurnished,No,No,17860312.0
1850.9,4,4,1,1,29.3,28.72904,77.13543,14.65,0.5,1.08,7,0.5,5,1.08,2,1.38,0,2,2,0.082,67311.0,0.6552,Delhi,Unfurnished,Yes,No,11680979.0
2807.4,4,4,1,1,7.4,12.73879,77.57741,25.91,1.16,2.07,1,1.16,0,2.07,0,3.32,0,0,1,,66985.0,0.662,Bangalore,Semi-Furnished,Yes,Yes,16427095.0
550.0,2,2,1,1,4.9,12.93462,77.63112,5.7,0.56,0.77,9,0.56,0,0.77,1,1.75,2,5,2,0.0499,38499.0,0.6911,Bangalore,Semi-Furnished,No,Yes,6844052.0
928.5,3,3,1,2,21.1,13.00087,77.55158,5.68,0.28,0.37,11,0.28,4,0.37,6,0.4,5,1,9,0.4679,55808.0,0.7109,Bangalore,Semi-Furnished,Yes,No,9212409.0
1078.4,2,2,1,0,20.8,13.14066,80.12603,16.91,0.76,1.17,7,0.76,2,1.17,0,1.76,2,3,7,0.0586,26956.0,0.631,Chennai,Furnished,No,No,5843690.0
1613.9,3,3,2,0,4.5,17.36505,78.49082,2.26,0.48,0.86,16,0.48,7,0.86,2,0.68,4,4,5,0.1941,50055.0,0.6792,Hyderabad,Unfurnished,No,No,11849799.0
1684.5,3,3,1,1,16.3,17.42834,78.43692,7.14,0.41,0.64,13,0.41,4,0.64,2,0.69,4,1,10,0.2771,62912.0,0.8513,Hyderabad,Semi-Furnished,Yes,No,11009163.0
870.2,2,2,3,1,1.2,19.02243,73.01611,15.69,0.42,0.55,8,0.42,7,0.55,1,1.52,0,3,5,0.3353,59913.0,0.7225,Mumbai,Furnished,No,Yes,10662093.0
1209.6,3,3,1,2,9.8,13.01927,77.5725,5.81,0.44,0.83,11,0.44,7,0.83,3,0.4,4,2,6,0.4486,43836.0,0.6378,Bangalore,Unfurnished,Yes,No,9538146.0
1290.5,2,2,1,1,11.2,19.06319,72.86379,2.04,0.36,0.83,11,0.36,6,0.83,2,0.87,5,3,8,0.1907,69867.0,0.6876,Mumbai,Furnished,Yes,Yes,16125687.0
3447.3,5,4,1,2,20.6,28.6433,77.05836,15.04,0.27,1.04,9,0.27,5,1.04,1,1.45,4,1,2,0.1848,81707.0,0.5222,Delhi,Furnished,No,Yes,20566193.0
3021.1,5,3,4,0,14.5,19.0637,72.94459,7.15,0.47,0.48,9,0.47,2,0.48,3,1.43,2,3,6,0.0875,120000.0,0.5379,Mumbai,Semi-Furnished,No,Yes,27596680.0
1582.4,3,3,1,0,2.6,19.08757,72.89349,2.1,0.22,0.89,8,0.22,3,0.89,3,1.04,4,3,5,0.0712,114320.0,0.4208,Mumbai,Semi-Furnished,No,No,17508321.0
1613.7,4,4,1,2,3.8,12.97775,77.60242,1.09,0.38,0.66,15,0.38,3,0.66,5,1.2,2,3,6,0.3709,91486.0,0.298,Bangalore,Unfurnished,Yes,Yes,14326144.0
1103.0,3,3,1,2,2.8,17.45664,78.50722,8.24,0.6,0.91,4,0.6,3,0.91,2,1.54,0,1,6,0.1803,61382.0,0.7396,Hyderabad,Semi-Furnished,Yes,Yes,9466611.0
609.7,2,2,1,0,1.1,28.72555,77.20153,12.41,0.2,1.09,6,0.2,0,1.09,2,1.35,4,2,2,0.1128,32045.0,0.5474,Delhi,Semi-Furnished,Yes,No,6104392.0
1774.0,3,4,4,3,2.4,19.133,72.86702,6.43,0.21,0.72,9,0.21,2,0.72,4,0.96,3,1,6,0.2889,120000.0,0.77,Mumbai,Unfurnished,No,No,20489330.0
1201.4,2,2,2,0,0.3,28.62692,77.20035,1.67,0.2,0.59,9,0.2,4,0.59,2,0.42,2,2,10,0.3492,52954.0,0.3552,Delhi,Semi-Furnished,Yes,No,9369737.0
1794.8,4,3,1,2,14.8,28.68464,77.17678,8.46,0.25,0.52,7,0.25,0,0.52,2,0.92,4,2,6,0.3965,81217.0,0.8544,Delhi,Furnished,Yes,Yes,15096843.0
809.9,2,2,1,0,12.1,13.03567,80.24544,5.89,0.38,0.61,10,0.38,4,0.61,2,1.0,6,2,7,,44521.0,0.8257,Chennai,Furnished,Yes,Yes,7114241.0
1354.7,3,2,1,0,7.2,19.10127,72.89213,3.19,0.26,0.56,10,0.26,2,0.56,4,0.59,0,5,3,0.2315,60559.0,0.5475,Mumbai,Furnished,Yes,No,14964845.0
1946.6,4,3,2,2,3.2,17.35073,78.47854,3.9,0.2,0.5,12,0.2,3,0.5,4,1.14,6,4,6,0.3864,72564.0,0.555,Hyderabad,Unfurnished,No,Yes,13533423.0
2088.0,3,3,1,0,4.7,17.39052,78.43984,5.0,0.2,0.81,11,0.2,1,0.81,2,1.05,1,1,6,0.2569,81493.0,0.3993,Hyderabad,Semi-Furnished,No,Yes,12332806.0
2121.4,3,3,2,1,6.2,18.51016,73.902,4.9,0.2,0.65,10,0.2,6,0.65,2,0.83,5,4,11,0.2319,57108.0,0.6377,Pune,Semi-Furnished,No,No,13362949.0
991.7,2,2,1,2,7.4,18.53512,73.74599,11.77,0.54,0.79,9,0.54,5,0.79,2,0.88,0,1,4,0.3316,41514.0,0.8118,Pune,Unfurnished,Yes,Yes,7273710.0
2405.5,4,3,1,0,5.5,12.8786,77.554,11.22,0.33,0.98,6,0.33,2,0.98,2,0.69,3,1,6,0.1556,91923.0,0.7071,Bangalore,Furnished,No,No,16809272.0
1329.9,2,2,2,2,8.3,17.43776,78.38146,12.59,0.27,0.96,3,0.27,3,0.96,3,1.53,3,3,7,0.3547,41764.0,0.6032,Hyderabad,Semi-Furnished,No,No,8818355.0
2261.4,4,3,2,1,6.4,12.86958,77.52401,13.66,0.38,1.39,9,0.38,6,1.39,3,1.37,3,2,3,0.0361,111953.0,0.7318,Bangalore,Unfurnished,No,No,16758231.0
1843.1,3,3,2,1,24.8,13.02183,80.10044,19.61,0.67,1.66,5,0.67,5,1.66,0,2.55,3,3,1,0.0636,60344.0,0.5031,Chennai,Furnished,Yes,No,8288234.0
955.3,2,2,2,0,14.2,17.36939,78.39458,9.91,0.33,0.59,10,0.33,3,0.59,1,1.49,6,1,6,0.258,39801.0,0.4987,Hyderabad,Semi-Furnished,Yes,No,6301639.0
1644.5,3,3,3,1,4.7,19.05171,72.92495,5.64,0.48,0.81,3,0.48,2,0.81,4,1.32,2,4,5,0.3232,95439.0,0.397,Mumbai,Furnished,No,No,16210785.0
2087.5,4,3,3,1,45.0,19.04349,72.89861,4.22,0.39,0.81,9,0.39,8,0.81,1,0.75,6,2,4,0.323,116533.0,0.7617,Mumbai,Semi-Furnished,Yes,No,18528134.0
2248.4,4,4,1,1,6.3,13.1024,80.24668,3.39,0.28,0.95,10,0.28,2,0.95,1,1.03,3,3,7,0.4478,88869.0,0.5822,Chennai,Furnished,No,Yes,13029686.0
1758.4,4,3,3,2,2.3,28.55077,77.19103,7.22,0.2,0.51,10,0.2,5,0.51,3,0.95,6,2,9,0.2626,84052.0,0.4583,Delhi,Furnished,No,No,16510484.0
2845.7,4,3,2,1,0.8,18.48474,73.85563,3.96,0.49,0.72,13,0.49,4,0.72,0,1.54,3,3,4,0.1179,105449.0,0.8669,Pune,Furnished,Yes,Yes,20021953.0
2504.9,5,4,2,1,1.1,18.49541,73.84159,3.2,0.43,0.58,9,0.43,4,0.58,4,1.1,2,2,8,0.108,92731.0,0.755,Pune,Furnished,Yes,No,17859505.0
